feature_importance,feature_names
0.07535971427503481,LaBSE-en-ru_feature_319
0.0753375563728817,sbert_large_nlu_ru_feature_519
0.07525853823205682,xlm-roberta-large-xnli-anli_feature_794
0.07523729004609477,ruRoberta-large_feature_181
0.07450382238820184,ruBert-base_feature_35
0.07444396429136046,ruBert-base_feature_249
0.0744351361304167,sbert_large_mt_nlu_ru_feature_430
0.0742273189888403,sbert_large_mt_nlu_ru_feature_490
0.07399013663631165,mdeberta-v3-base_feature_756
0.0739646554595316,ruBert-large_feature_139
0.07395468319826932,sbert_large_mt_nlu_ru_feature_307
0.07387428145210982,ruBert-large_feature_532
0.07335267739092148,ruRoberta-large_feature_659
0.07301881545417103,ruBert-base_feature_398
0.0726371569504952,sbert_large_mt_nlu_ru_feature_736
0.07225091397928637,bart-large-mnli_feature_497
0.07214464718446183,sbert_large_nlu_ru_feature_987
0.07173482255450923,ruBert-large_feature_773
0.07164384116858223,ruBert-base_feature_157
0.07161528365357168,ruRoberta-large_feature_843
0.07139628842383691,ruBert-large_feature_514
0.07101166246198283,rubert-base-cased-conversational_feature_622
0.07093619740607976,sbert_large_nlu_ru_feature_404
0.07092894913032466,sbert_large_nlu_ru_feature_670
0.07080702002202456,LaBSE-en-ru_feature_309
0.07078750878265692,labse_feature_449
0.07078395875872641,mDeBERTa-v3-base-mnli-xnli_feature_712
0.07045438653479758,bart-large-mnli_feature_362
0.06994810660873856,bart-large-mnli_feature_879
0.0696572041564468,sbert_large_mt_nlu_ru_feature_899
0.06911141541057306,sbert_large_mt_nlu_ru_feature_648
0.068976208249566,sbert_large_mt_nlu_ru_feature_341
0.0685901674251033,ruBert-large_feature_250
0.06857460032340121,LaBSE-en-ru_feature_677
0.06792885350729805,labse_feature_181
0.06787328388660883,ruBert-large_feature_357
0.06739474269557531,sbert_large_nlu_ru_feature_104
0.06716138342217788,bart-large-mnli_feature_220
0.06703649394703949,ruBert-base_feature_446
0.06661315355421547,sbert_large_nlu_ru_feature_469
0.06645396685031005,rubert-base-cased-conversational_feature_406
0.06643680062987084,xlm-roberta-large-xnli-anli_feature_1013
0.06631329164662614,ruBert-base_feature_98
0.06595446936528437,sbert_large_nlu_ru_feature_750
0.06568689213100058,mdeberta-v3-base_feature_579
0.06533173485391654,sbert_large_nlu_ru_feature_889
0.06532318671371057,mDeBERTa-v3-base-mnli-xnli_feature_491
0.065047856196148,mDeBERTa-v3-base-mnli-xnli_feature_478
0.06502857370947698,labse_feature_608
0.06489807091429495,xlm-roberta-large-xnli-anli_feature_984
0.06474989847550218,labse_feature_277
0.064299110876325,sbert_large_mt_nlu_ru_feature_333
0.06409429091584731,bart-large-mnli_feature_782
0.06405788355364986,ruRoberta-large_feature_490
0.06400829913581368,sbert_large_nlu_ru_feature_118
0.0639311199547795,sbert_large_nlu_ru_feature_150
0.06390331270790262,sbert_large_nlu_ru_feature_994
0.06387441135898521,sbert_large_mt_nlu_ru_feature_732
